ano_campeonato,mes,dia,week_day,rodada,estadio,arbitro,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2018,9,25,2,26,Estádio São Januário,Leandro Pedro Vuaden,Vasco da Gama,EC Bahia,Alberto Valentim,Enderson Moreira,18,14,12200000,10350000,29.5,26.3,2,1,1,1,10,3,16,8,8,14,2,4,5,1,18,9,4,5
2018,10,14,0,29,Estádio São Januário,Marcelo Aparecido Ribeiro de Souza,Vasco da Gama,Cruzeiro,Alberto Valentim,Mano Menezes,16,9,10250000,14750000,27.8,26.9,2,0,0,0,1,15,8,10,10,8,6,1,0,1,4,22,3,10
2018,10,14,0,29,Estádio Governador Roberto Santos,Jean Pierre Goncalves Lima,EC Bahia,Paraná,Enderson Moreira,Claudinei Oliveira,15,20,11400000,3450000,26.8,26.9,2,0,0,0,9,4,28,14,13,26,1,5,2,2,25,6,13,3
2018,8,30,4,15,Estádio Presidente Vargas,Dyorgines Jose Padovani,Ceará SC,EC Bahia,Lisca,Enderson Moreira,20,14,8250000,11700000,30.4,26.7,0,2,0,1,4,3,19,17,16,16,1,2,1,2,11,7,3,5
2018,10,6,6,28,Estádio Manoel Barradas,Daniel Nobre Bins,EC Vitória,Santos FC,Paulo César Carpegiani,Cuca,17,8,6150000,31750000,23.9,27.5,0,1,0,1,2,5,20,21,20,19,0,2,3,1,6,11,1,5
2018,10,21,0,30,Estádio Manoel Barradas,Rafael Traci,EC Vitória,Corinthians,Paulo César Carpegiani,Jair Ventura,17,11,11250000,27400000,25.7,29.1,2,2,1,1,10,3,15,16,15,15,0,7,1,1,17,6,7,5
2018,9,17,1,25,Neo Química Arena,Rodrigo D,Corinthians,Sport Recife,Jair Ventura,Eduardo Baptista,10,18,19100000,8850000,28.9,29.2,2,1,0,1,6,3,17,11,11,16,4,5,1,0,13,8,4,4
2018,9,23,0,26,Neo Química Arena,Eduardo Tomaz de Aquino Valadão,Corinthians,Internacional,Jair Ventura,Odair Hellmann,8,2,30100000,22550000,26.8,25.8,1,1,0,1,9,3,9,13,13,9,1,2,0,2,12,10,3,5
2018,11,17,6,35,Neo Química Arena,Wilton Sampaio,Corinthians,Vasco da Gama,Jair Ventura,Alberto Valentim,13,14,25200000,12950000,28.6,27.5,1,0,0,0,4,4,20,20,18,18,0,3,1,0,13,7,7,3
2018,11,25,0,37,Neo Química Arena,Paulo Roberto Alves Júnior,Corinthians,Chapecoense,Jair Ventura,Claudinei Oliveira,12,16,26000000,11750000,26.6,29.3,0,0,0,0,4,8,13,23,23,13,0,2,1,1,12,13,3,10
2018,9,9,0,24,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,Fluminense,Botafogo,Marcelo Oliveira,Zé Ricardo,12,15,12350000,12300000,26.9,24.1,1,0,1,0,6,2,14,14,14,14,4,2,2,1,10,14,5,5
2018,9,29,6,27,Estádio Jornalista Mário Filho,Raphael Claus,Fluminense,Grêmio,Marcelo Oliveira,Renato Gaúcho,9,5,13550000,9050000,25.9,27.4,0,1,0,0,6,1,19,15,14,19,2,3,0,1,17,9,5,4
2018,10,21,0,30,Estádio Jornalista Mário Filho,Jean Pierre Goncalves Lima,Fluminense,Atlético-MG,Marcelo Oliveira,Levir Culpi,9,6,13850000,22950000,26.2,29.2,1,0,0,0,12,5,13,16,13,12,1,5,6,1,16,6,6,2
2018,11,19,1,35,Estádio Jornalista Mário Filho,Anderson Daronco,Fluminense,Ceará SC,Marcelo Oliveira,Lisca,12,16,12950000,7380000,26.5,28.6,0,0,0,0,11,3,13,8,8,13,2,7,1,1,23,9,12,6
2018,8,12,0,18,Arena Condá,Grazianni Maciel Rocha,Chapecoense,Corinthians,Guto Ferreira,Osmar Loss,17,7,10050000,18050000,27.7,24.7,2,1,0,1,5,3,23,12,10,23,2,3,1,2,20,14,8,7
2018,10,6,6,28,Arena Condá,Luiz Flávio de Oliveira,Chapecoense,Atlético-MG,Guto Ferreira,Thiago Larghi,18,6,9350000,16550000,27.1,28.5,1,0,0,0,3,8,18,13,13,17,4,2,1,1,10,12,5,4
2018,10,28,0,31,Arena Condá,Wilton Sampaio,Chapecoense,América-MG,Claudinei Oliveira,Adilson Batista,18,16,10800000,8650000,27.3,28.9,1,0,0,0,8,6,13,13,12,13,2,2,1,0,18,3,11,0
2018,11,15,4,34,Arena Condá,Luiz Flávio de Oliveira,Chapecoense,Botafogo,Claudinei Oliveira,Zé Ricardo,17,12,11300000,14050000,28.8,26.1,0,1,0,0,6,4,17,15,14,17,1,3,1,3,14,7,6,5
2018,11,23,5,36,Arena Condá,Leandro Pedro Vuaden,Chapecoense,Sport Recife,Claudinei Oliveira,Milton Mendes,18,16,11350000,10050000,29.5,27.3,2,1,2,0,5,3,15,20,17,14,0,1,1,1,12,4,6,2
2018,9,6,4,23,Allianz Parque,Marcelo de Lima Henrique,Palmeiras,Atlético-PR,Luiz Felipe Scolari,Tiago Nunes,5,10,28200000,11200000,30.3,26.4,2,0,0,0,5,9,16,13,13,16,1,3,0,0,12,8,3,4
2018,11,4,0,32,Estádio Olímpico Nilton Santos,Leandro Pedro Vuaden,Botafogo,Corinthians,Zé Ricardo,Jair Ventura,15,11,15650000,28250000,27.1,28.3,1,0,1,0,6,6,15,11,10,14,4,2,0,1,11,19,2,7
2018,8,20,1,19,Estádio Cícero Pompeu de Toledo,Rafael Traci,São Paulo,Chapecoense,Diego Aguirre,Guto Ferreira,1,13,28450000,10450000,27.9,28.7,2,0,1,0,3,3,12,17,16,12,3,5,1,0,20,8,8,3
2018,11,4,0,32,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,São Paulo,Flamengo,Diego Aguirre,Dorival Júnior,4,2,26400000,45550000,27.9,27.3,2,2,1,1,8,3,15,7,6,15,1,8,2,1,20,8,5,7
2018,11,26,1,37,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,São Paulo,Sport Recife,André Jardine,Milton Mendes,5,17,21750000,7800000,27.3,26.7,0,0,0,0,3,7,24,12,12,24,2,5,1,0,19,15,7,12
2018,9,6,4,23,Estádio Durival Britto e Silva,Bruno Arleu de Araújo,Paraná,Chapecoense,Claudinei Oliveira,Guto Ferreira,20,17,4750000,8600000,26,27.5,1,1,1,0,5,8,29,17,16,29,1,4,1,4,9,13,2,8
2018,11,15,4,34,Estádio Durival Britto e Silva,Wagner do Nascimento Magalhães,Paraná,Atlético-MG,Dado Cavalcanti,Levir Culpi,20,6,3350000,16250000,25,28.1,0,1,0,1,3,4,16,15,15,14,4,1,1,1,8,11,5,4
2018,11,11,0,33,Arena do Grêmio,Raphael Claus,Grêmio,Vasco da Gama,Renato Gaúcho,Alberto Valentim,5,13,24700000,9300000,31,26.9,2,1,1,1,6,4,23,17,17,23,4,3,1,0,10,14,6,5
2018,8,30,4,15,Arena da Baixada,Rodrigo D,Atlético-PR,Vasco da Gama,Tiago Nunes,Alberto Valentim,19,8,10250000,9950000,26.1,26.8,1,0,0,0,3,2,7,16,15,5,4,1,2,1,8,14,5,4
2018,8,19,0,19,Arena da Baixada,Igor Junior Benevenuto,Atlético-PR,Flamengo,Tiago Nunes,Maurício Barbieri,17,2,11500000,44100000,26.3,25.3,3,0,3,0,1,4,15,23,23,13,5,4,0,1,9,13,2,4
2018,10,15,1,29,Arena da Baixada,Wagner Reway,Atlético-PR,Sport Recife,Tiago Nunes,Milton Mendes,10,19,12000000,9650000,28.2,28.7,4,0,0,0,2,5,9,16,16,7,2,0,4,1,10,12,4,6
2018,11,10,6,33,Arena da Baixada,Anderson Daronco,Atlético-PR,Cruzeiro,Tiago Nunes,Mano Menezes,9,8,14000000,29300000,26.1,30.8,2,0,2,0,5,5,14,25,24,13,1,3,3,2,13,8,6,2
2018,11,25,0,37,Arena da Baixada,Leandro Bizzio Marinho,Atlético-PR,Ceará SC,Tiago Nunes,Lisca,7,15,10750000,7750000,26,27.5,2,2,0,1,4,11,11,20,17,10,5,5,1,1,11,18,4,6
2018,9,30,0,27,Estádio Municipal Paulo Machado de Carvalho,Dewson Fernando Freitas da Silva,Palmeiras,Cruzeiro,Luiz Felipe Scolari,Mano Menezes,2,7,37900000,17300000,28.9,27.3,3,1,2,1,0,4,17,19,19,16,2,3,0,1,9,8,5,2
2018,10,14,0,29,Estádio Municipal Paulo Machado de Carvalho,Péricles Bassols Pegado Cortez,Santos FC,Corinthians,Cuca,Jair Ventura,7,11,26350000,22850000,27,25.4,1,0,1,0,1,2,26,15,14,25,5,1,0,1,4,19,1,9
2018,9,16,0,25,Estádio Governador Magalhães Pinto,Rafael Traci,Cruzeiro,Atlético-MG,Mano Menezes,Thiago Larghi,7,5,16050000,20450000,26.4,30.5,0,0,0,0,6,3,11,13,13,9,4,3,0,4,18,12,4,5
2018,9,24,1,26,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,Cruzeiro,Santos FC,Mano Menezes,Cuca,7,9,15050000,35300000,28.5,26.5,2,1,0,1,2,9,15,11,10,13,2,0,0,0,6,17,2,9
2018,8,18,6,19,Estádio Urbano Caldeira,Dewson Fernando Freitas da Silva,Santos FC,Sport Recife,Cuca,Eduardo Baptista,18,15,36250000,13650000,27.8,29.4,3,0,1,0,6,6,15,16,15,13,2,5,0,1,8,9,3,5
2018,9,16,0,25,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,Santos FC,São Paulo,Cuca,Diego Aguirre,8,2,36800000,24250000,26.2,31,0,0,0,0,11,1,10,11,11,10,1,6,1,1,28,5,15,2
2018,10,27,6,31,Estádio Urbano Caldeira,Héber Lopes,Santos FC,Fluminense,Cuca,Marcelo Oliveira,7,9,39300000,6400000,26.4,25.1,3,0,0,0,6,2,11,13,12,9,1,2,2,0,14,3,4,0
2018,11,22,4,36,Estádio Urbano Caldeira,Héber Lopes,Santos FC,Botafogo,Cuca,Zé Ricardo,10,9,30250000,15350000,24.6,24.7,1,1,1,0,1,4,11,13,13,11,2,1,1,0,10,16,5,11
2018,9,6,4,23,Estádio Governador Plácido Castelo,Rodolpho Toski Marques,Ceará SC,Corinthians,Lisca,Osmar Loss,19,8,6180000,18300000,27.8,27.6,2,1,1,0,3,4,8,14,14,8,1,3,1,0,16,11,5,6
2018,9,15,6,25,Estádio Governador Plácido Castelo,Marcelo Aparecido Ribeiro de Souza,Ceará SC,EC Vitória,Lisca,Paulo César Carpegiani,19,12,6180000,10350000,27.8,24.3,2,0,1,0,3,1,11,7,7,8,3,2,1,2,8,10,3,4
2018,11,11,0,33,Estádio Governador Plácido Castelo,Dewson Fernando Freitas da Silva,Ceará SC,Internacional,Lisca,Odair Hellmann,15,2,6480000,22650000,27.9,27.8,1,1,1,1,5,3,12,20,19,10,2,3,1,0,17,9,9,0
2018,11,23,5,36,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira,Ceará SC,Paraná,Lisca,Dado Cavalcanti,14,20,7080000,3500000,28.4,23.8,1,0,1,0,8,5,18,14,14,14,2,1,0,1,15,12,8,7
2018,9,7,5,23,Estádio Raimundo Sampaio,Héber Lopes,América-MG,Vasco da Gama,Adilson Batista,Alberto Valentim,12,15,9150000,11100000,31.2,28.9,2,1,1,0,5,4,18,8,8,18,3,7,0,2,25,14,12,5
2018,9,9,0,24,Estádio Raimundo Sampaio,Daniel Nobre Bins,América-MG,Ceará SC,Adilson Batista,Lisca,9,19,8950000,6430000,32,30,0,0,0,0,7,4,20,22,21,20,5,5,0,1,17,8,9,3
2018,10,22,1,30,Estádio Raimundo Sampaio,Raphael Claus,Cruzeiro,Chapecoense,Mano Menezes,Claudinei Oliveira,10,18,30800000,10650000,32,27.4,3,0,3,0,4,2,17,19,18,15,2,5,1,0,12,10,4,5
2018,11,4,0,32,Estádio Raimundo Sampaio,Héber Lopes,América-MG,Cruzeiro,Adilson Batista,Mano Menezes,16,9,9050000,30800000,29,32,1,2,0,1,7,3,16,18,17,15,2,2,2,0,12,11,8,5
2018,11,10,6,33,Estádio Raimundo Sampaio,Wagner Reway,América-MG,Paraná,Adilson Batista,Dado Cavalcanti,18,20,8500000,3850000,28.1,24.3,0,1,0,0,2,7,19,20,19,19,4,1,2,2,11,13,9,4
2018,8,12,0,18,Estádio Adelmar da Costa Carvalho,Anderson Daronco,Sport Recife,São Paulo,Claudinei Oliveira,Diego Aguirre,14,1,11200000,31000000,29.5,31,1,3,0,1,3,3,14,21,18,13,2,8,4,1,24,8,10,4
2018,11,5,1,32,Estádio Adelmar da Costa Carvalho,Anderson Daronco,Sport Recife,Ceará SC,Milton Mendes,Lisca,18,13,9250000,7030000,27.5,28.3,1,0,0,0,10,8,11,19,17,9,1,5,3,0,25,10,10,3
2018,9,30,0,27,Estádio Beira-Rio,Savio Pereira Sampaio,Internacional,EC Vitória,Odair Hellmann,Paulo César Carpegiani,3,14,22650000,8300000,27.6,23.7,2,1,0,1,8,4,12,9,9,12,4,6,1,2,17,18,9,9
2018,11,4,0,32,Estádio Beira-Rio,Rodrigo D,Internacional,Atlético-PR,Odair Hellmann,Tiago Nunes,3,8,18600000,11250000,27.9,26.4,2,1,0,0,5,5,16,20,17,13,2,1,5,1,9,12,3,4
2018,11,25,0,37,Estádio Beira-Rio,Héber Lopes,Internacional,Fluminense,Odair Hellmann,Marcelo Oliveira,3,13,23200000,8900000,28.6,26.2,2,0,0,0,11,0,15,13,10,14,0,10,2,0,23,5,8,2
2018,8,12,0,18,Arena Fonte Nova,Péricles Bassols Pegado Cortez,EC Bahia,América-MG,Enderson Moreira,Adilson Batista,11,10,12350000,9450000,28.3,31.1,1,0,0,0,2,8,14,14,13,14,3,3,1,1,13,20,4,11
2018,8,23,4,20,Arena Fonte Nova,Rodrigo D,EC Bahia,Internacional,Enderson Moreira,Odair Hellmann,9,2,12950000,23700000,28.5,27,0,1,0,1,6,7,18,12,12,17,8,2,0,2,14,15,9,2
2018,11,15,4,34,Arena Fonte Nova,Raphael Claus,EC Bahia,Ceará SC,Enderson Moreira,Lisca,11,14,13600000,6780000,27.2,27.8,2,1,1,1,4,1,15,11,11,15,5,6,0,2,12,13,3,6
2018,9,16,0,25,Estádio Nacional de Brasília Mané Garrincha,Luiz Flávio de Oliveira,Vasco da Gama,Flamengo,Alberto Valentim,Maurício Barbieri,16,4,9700000,47550000,29.2,28.3,1,1,1,0,8,1,18,13,13,17,3,4,1,1,9,17,1,8
2018,8,12,0,18,Estádio Raimundo Sampaio,Rodrigo D,Atlético-MG,Santos FC,Thiago Larghi,Cuca,5,16,11200000,40750000,27.5,25.8,3,1,1,1,9,2,12,24,21,10,4,2,2,3,17,10,10,2
2018,8,24,5,20,Estádio Jornalista Mário Filho,Wilton Sampaio,Flamengo,EC Vitória,Maurício Barbieri,Paulo César Carpegiani,3,18,51500000,9750000,27.7,24.3,1,0,1,0,1,2,17,20,19,16,1,1,1,3,8,10,4,5
2018,9,23,0,26,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,Flamengo,Atlético-MG,Maurício Barbieri,Thiago Larghi,4,6,43500000,14700000,27.3,29.4,2,1,1,1,11,3,12,21,19,11,1,6,3,4,18,4,9,2
2018,8,21,2,19,Estádio São Januário,Vinicius Gonçalves Dias Araujo,Vasco da Gama,Ceará SC,Valdir,Lisca,14,19,15450000,6680000,30.3,28.3,1,1,0,0,9,4,12,12,11,12,3,10,1,4,31,7,13,2
2018,10,27,6,31,Estádio São Januário,Igor Junior Benevenuto,Vasco da Gama,Internacional,Alberto Valentim,Odair Hellmann,15,3,11150000,22300000,28.1,28.1,1,1,0,0,6,1,10,12,11,9,2,5,3,0,21,8,12,1
2018,11,22,4,36,Estádio São Januário,Anderson Daronco,Vasco da Gama,São Paulo,Alberto Valentim,André Jardine,15,5,12700000,34250000,28.3,28.2,2,0,1,0,4,3,21,16,16,20,2,3,4,1,14,11,8,1
2018,11,25,0,37,Estádio São Januário,Rafael Traci,Vasco da Gama,Palmeiras,Alberto Valentim,Luiz Felipe Scolari,14,1,12700000,41750000,28.3,28.4,0,1,0,0,1,4,21,15,13,20,2,2,3,0,10,12,3,4
2018,9,23,0,26,Estádio Manoel Barradas,Vinicius Gonçalves Dias Araujo,EC Vitória,Botafogo,Paulo César Carpegiani,Zé Ricardo,13,15,6500000,12100000,23.5,25.3,3,4,1,2,7,5,18,18,18,18,3,6,1,2,13,9,6,3
2018,11,3,6,32,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,Fluminense,Vasco da Gama,Marcelo Oliveira,Alberto Valentim,10,14,12650000,11150000,25.3,28.1,0,1,0,0,11,7,14,14,13,12,5,3,8,3,19,10,8,2
2018,11,11,0,33,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,Fluminense,Sport Recife,Marcelo Oliveira,Milton Mendes,10,16,11150000,9250000,26.3,27.5,0,0,0,0,6,6,9,10,10,8,2,3,2,1,15,10,10,4
2018,9,18,2,25,Arena Condá,Wagner do Nascimento Magalhães,Chapecoense,Internacional,Guto Ferreira,Odair Hellmann,17,1,8250000,22600000,28.1,27.1,2,1,1,1,2,7,11,12,10,11,2,3,2,1,11,18,6,8
2018,12,2,0,38,Arena Condá,Wilton Sampaio,Chapecoense,São Paulo,Claudinei Oliveira,André Jardine,16,5,11750000,17150000,29.4,27.7,1,0,0,0,2,7,9,16,15,9,3,1,3,6,9,12,5,5
2018,8,19,0,19,Estádio Olímpico Nilton Santos,Marcelo Aparecido Ribeiro de Souza,Botafogo,Atlético-MG,Marcos Paquetá,Thiago Larghi,11,5,11700000,15850000,26.2,28.6,0,3,0,0,9,0,18,8,8,17,1,4,0,0,13,9,6,3
2018,9,30,0,27,Estádio Olímpico Nilton Santos,Rafael Traci,Botafogo,São Paulo,Zé Ricardo,Diego Aguirre,12,1,12100000,27650000,25.3,31.4,2,2,2,1,1,8,9,19,18,9,3,1,1,2,7,15,1,10
2018,11,10,6,33,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,Botafogo,Flamengo,Zé Ricardo,Dorival Júnior,14,3,16150000,45550000,26.3,27.3,2,1,2,0,2,3,15,18,17,15,2,3,1,2,12,8,7,2
2018,11,26,1,37,Estádio Olímpico Nilton Santos,Igor Junior Benevenuto,Botafogo,Paraná,Zé Ricardo,Dado Cavalcanti,9,20,12150000,3300000,25.4,23.5,2,1,1,0,2,0,17,19,18,15,0,7,3,0,15,6,6,3
2018,8,26,0,21,Estádio Cícero Pompeu de Toledo,Wagner Reway,São Paulo,Ceará SC,Diego Aguirre,Lisca,1,19,29250000,6330000,30,28.6,1,0,0,0,4,4,18,15,14,17,1,5,0,3,16,5,6,3
2018,9,9,0,24,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,São Paulo,EC Bahia,Diego Aguirre,Enderson Moreira,2,11,20150000,12350000,30.7,27,1,0,0,0,2,0,15,13,12,13,3,3,0,1,11,12,5,5
2018,10,21,0,30,Estádio Cícero Pompeu de Toledo,Péricles Bassols Pegado Cortez,São Paulo,Atlético-PR,Diego Aguirre,Tiago Nunes,4,8,17000000,12200000,27.1,26.5,0,0,0,0,2,9,16,19,18,16,3,3,0,1,9,15,4,6
2018,8,12,0,18,Estádio Durival Britto e Silva,Raphael Claus,Paraná,Botafogo,Rogério Micale,Zé Ricardo,20,12,6650000,14050000,27.4,25.2,1,1,0,0,2,6,16,15,14,14,0,3,3,2,13,13,9,5
2018,10,22,1,30,Estádio Durival Britto e Silva,Braulio da Silva Machado,Paraná,Flamengo,Dado Cavalcanti,Dorival Júnior,20,3,4550000,45550000,26.7,27.3,0,4,0,1,3,6,16,12,12,14,3,3,1,0,11,11,7,5
2018,11,4,0,32,Estádio Durival Britto e Silva,Raphael Claus,Paraná,EC Vitória,Dado Cavalcanti,Paulo César Carpegiani,20,19,3550000,7950000,24.2,24.8,1,1,0,0,2,4,16,15,15,16,2,2,4,0,14,10,9,3
2018,12,2,0,38,Estádio Durival Britto e Silva,Rodrigo Carvalhaes de Miranda,Paraná,Internacional,Dado Cavalcanti,Odair Hellmann,20,3,3100000,18400000,23.1,28.5,1,1,0,0,5,4,19,15,14,16,1,1,0,4,12,10,7,3
2018,8,26,0,21,Arena da Baixada,Marcelo Aparecido Ribeiro de Souza,Atlético-PR,Grêmio,Tiago Nunes,Renato Gaúcho,16,4,11500000,10600000,26.3,28.2,2,1,1,1,2,6,16,19,18,14,0,9,2,6,19,7,4,2
2018,10,21,0,30,Estádio Municipal Paulo Machado de Carvalho,André Luiz de Freitas Castro,Palmeiras,Ceará SC,Luiz Felipe Scolari,Lisca,1,14,31100000,6180000,29.9,27.9,2,1,2,0,8,10,14,12,12,14,7,1,3,0,10,16,7,4
2018,8,19,0,19,Estádio Governador Magalhães Pinto,Bruno Arleu de Araújo,Cruzeiro,EC Bahia,Mano Menezes,Enderson Moreira,8,9,24800000,12450000,30.5,28.5,1,1,0,0,4,5,24,13,13,23,3,3,1,3,9,12,3,4
2018,10,28,0,31,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,Cruzeiro,Paraná,Mano Menezes,Dado Cavalcanti,10,20,29400000,3450000,30,24.4,3,1,2,1,6,3,19,11,11,17,2,2,0,2,14,12,7,5
2018,8,25,6,21,Estádio Urbano Caldeira,Héber Lopes,Santos FC,EC Bahia,Cuca,Enderson Moreira,13,11,40650000,14500000,26,27.8,2,0,0,0,6,2,15,12,12,14,2,5,3,1,20,9,7,3
2018,9,30,0,27,Estádio Urbano Caldeira,Caio Max Augusto Vieira,Santos FC,Atlético-PR,Cuca,Tiago Nunes,11,10,31300000,10250000,26.9,26.8,1,0,0,0,9,4,10,19,19,10,6,9,1,0,27,13,10,3
2018,10,1,1,27,Estádio Governador Plácido Castelo,Wilton Sampaio,Ceará SC,Chapecoense,Lisca,Guto Ferreira,18,17,6280000,8250000,27.2,28.1,3,1,0,1,9,6,20,13,13,20,2,3,0,1,19,9,11,5
2018,10,30,2,31,Estádio Governador Plácido Castelo,Wagner Reway,Ceará SC,Atlético-MG,Lisca,Levir Culpi,14,6,6250000,17950000,28.1,29.4,2,1,1,1,9,2,14,26,26,12,5,5,5,1,22,10,11,4
2018,10,20,6,30,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,América-MG,Grêmio,Adilson Batista,Renato Gaúcho,16,5,8750000,8100000,28.6,25.6,1,1,1,0,9,2,17,21,20,16,1,3,2,1,11,9,3,3
2018,11,18,0,35,Estádio Raimundo Sampaio,Dewson Fernando Freitas da Silva,América-MG,Santos FC,Givanildo Oliveira,Cuca,19,9,8500000,37300000,28.4,26.3,2,1,1,1,4,5,11,15,15,7,3,1,4,1,8,16,3,6
2018,11,25,0,37,Estádio Raimundo Sampaio,Marcelo Aparecido Ribeiro de Souza,América-MG,EC Bahia,Givanildo Oliveira,Enderson Moreira,18,11,9350000,14350000,28.9,26.9,1,0,0,0,6,9,19,13,13,19,5,3,2,3,9,21,2,7
2018,8,23,4,20,Estádio Adelmar da Costa Carvalho,Jailson Macedo Freitas,Sport Recife,América-MG,Eduardo Baptista,Adilson Batista,17,11,12500000,9000000,29.2,30.6,0,2,0,0,11,2,15,24,24,12,3,4,2,1,11,11,2,5
2018,9,8,6,24,Estádio Adelmar da Costa Carvalho,Vinicius Gonçalves Dias Araujo,Sport Recife,Cruzeiro,Eduardo Baptista,Mano Menezes,18,7,12850000,19700000,29.7,31.1,0,0,0,0,15,6,8,24,23,8,2,3,2,3,23,6,11,2
2018,9,6,4,23,Estádio Beira-Rio,Ricardo Marques Ribeiro,Internacional,Flamengo,Odair Hellmann,Maurício Barbieri,2,3,25800000,32250000,27,26.6,2,1,1,0,4,4,20,19,17,19,2,1,1,1,8,7,5,3
2018,9,9,0,24,Estádio Beira-Rio,Péricles Bassols Pegado Cortez,Internacional,Grêmio,Odair Hellmann,Renato Gaúcho,1,5,26800000,45450000,27.8,29.4,1,0,0,0,3,3,20,31,30,18,0,0,3,0,10,9,6,5
2018,10,14,0,29,Estádio Beira-Rio,Braulio da Silva Machado,Internacional,São Paulo,Odair Hellmann,Diego Aguirre,2,4,23150000,28150000,27.3,29.2,3,1,1,1,1,4,13,24,23,11,1,3,1,1,10,9,2,4
2018,10,23,2,30,Estádio Beira-Rio,Ricardo Marques Ribeiro,Internacional,Santos FC,Odair Hellmann,Cuca,2,7,23900000,37250000,28.4,27,2,2,1,0,4,3,16,17,17,15,3,1,2,2,6,17,2,7
2018,11,16,5,34,Estádio Beira-Rio,Wilton Sampaio,Internacional,América-MG,Odair Hellmann,Givanildo Oliveira,2,19,23900000,7300000,27.4,30.2,2,0,2,0,10,8,13,18,18,12,1,5,2,3,19,9,5,3
2018,9,6,4,23,Arena Fonte Nova,Marcelo Aparecido Ribeiro de Souza,EC Bahia,Sport Recife,Enderson Moreira,Eduardo Baptista,14,18,11600000,12250000,26.7,29.4,2,0,0,0,4,5,12,13,13,11,3,4,1,2,12,13,3,7
2018,9,16,0,25,Arena Fonte Nova,Héber Lopes,EC Bahia,Palmeiras,Enderson Moreira,Luiz Felipe Scolari,13,3,12650000,35900000,27.2,28.4,1,1,1,0,15,2,16,18,17,15,0,9,2,0,27,5,8,2
2018,9,30,0,27,Arena Fonte Nova,Igor Junior Benevenuto,EC Bahia,Flamengo,Enderson Moreira,Dorival Júnior,15,4,9750000,47750000,27.2,26.1,0,0,0,0,0,2,17,22,20,15,3,0,0,0,9,12,8,1
2018,11,23,5,36,Arena Fonte Nova,Flavio Rodrigues de Souza,EC Bahia,Fluminense,Enderson Moreira,Marcelo Oliveira,11,13,13400000,11500000,27.3,26.4,2,0,0,0,5,6,14,16,16,14,3,4,4,1,24,8,12,2
2018,9,6,4,23,Estádio Raimundo Sampaio,Anderson Daronco,Atlético-MG,São Paulo,Thiago Larghi,Diego Aguirre,6,1,18100000,17400000,29.4,31,1,0,1,0,7,4,16,22,22,16,4,3,2,1,14,7,7,2
2018,10,15,1,29,Estádio Raimundo Sampaio,Flavio Rodrigues de Souza,Atlético-MG,América-MG,Thiago Larghi,Adilson Batista,6,14,21150000,8550000,31,28.7,0,0,0,0,3,2,20,13,12,19,3,0,0,2,14,12,9,4
2018,11,18,0,35,Estádio Raimundo Sampaio,Marcelo Aparecido Ribeiro de Souza,Atlético-MG,EC Bahia,Levir Culpi,Enderson Moreira,6,10,22400000,12200000,31.6,26.9,1,0,0,0,10,2,9,19,18,8,2,7,1,1,20,8,6,3
2018,12,1,6,38,Estádio Raimundo Sampaio,Braulio da Silva Machado,Atlético-MG,Botafogo,Levir Culpi,Zé Ricardo,6,9,20450000,12800000,30.7,25.2,1,0,1,0,7,4,7,19,18,5,2,4,2,2,17,6,8,2
2018,8,12,0,18,Estádio Jornalista Mário Filho,Dewson Fernando Freitas da Silva,Flamengo,Cruzeiro,Maurício Barbieri,Mano Menezes,2,8,48750000,16800000,27.6,28.3,1,0,1,0,10,0,15,7,6,15,3,9,0,3,23,9,6,3
2018,10,28,0,31,Estádio Jornalista Mário Filho,Rafael Traci,Flamengo,Palmeiras,Dorival Júnior,Luiz Felipe Scolari,2,1,45550000,26850000,27.3,29.2,1,1,0,0,12,6,18,10,9,17,1,4,1,2,14,13,4,8
2018,12,2,0,38,Estádio Governador Roberto Santos,Bruno Arleu de Araújo,EC Bahia,Cruzeiro,Enderson Moreira,Mano Menezes,11,8,11150000,13800000,27.7,24.1,0,0,0,0,5,6,13,16,15,12,6,4,1,2,10,21,4,8
