ano_campeonato,mes,dia,week_day,rodada,estadio,arbitro,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,winner
2012,11,11,0,35,17,23,19,10,7,20,3,4,12950000,74500000,26.2,26.2,0.0,1.0,4,5,14,22,19,12,1,1,2,1,9,5,5,2,1
2012,12,2,0,38,17,13,19,11,7,50,2,9,13200000,35600000,27.0,27.7,0.0,0.0,9,7,9,10,10,9,0,1,0,2,14,13,11,8,0
2012,5,20,0,1,0,31,0,10,46,8,1,19,12750000,48300000,27.1,24.9,0.0,1.0,4,4,13,12,10,12,2,5,1,1,19,7,6,2,1
2012,7,15,0,9,0,16,0,3,46,33,4,2,16400000,28800000,26.3,27.5,0.0,0.0,3,6,19,10,8,17,5,4,2,3,12,16,3,7,0
2012,7,22,0,11,0,29,0,16,46,0,5,4,16750000,14550000,27.6,26.5,0.0,0.0,8,8,17,14,13,17,5,2,3,0,12,11,1,3,2
2012,7,28,6,13,0,46,0,7,46,28,8,19,15400000,4000000,28.3,25.7,0.0,0.0,4,2,14,12,11,13,1,1,1,1,11,8,7,4,1
2012,8,8,3,15,0,51,0,0,46,42,7,18,15550000,12700000,27.4,27.4,0.0,1.0,11,2,14,14,14,13,1,4,1,1,15,1,5,0,2
2012,8,15,3,17,0,64,0,14,46,51,9,16,15600000,3750000,27.2,27.5,0.0,0.0,1,8,10,14,13,10,4,2,2,2,15,14,7,7,1
2012,8,26,0,19,0,3,0,5,46,14,8,7,15500000,20550000,28.0,26.2,0.0,0.0,6,4,18,13,12,17,1,7,0,3,22,7,9,5,0
2012,9,13,4,24,0,22,0,11,46,52,5,7,14050000,34350000,24.4,26.3,0.0,0.0,7,6,16,15,13,16,4,2,2,1,10,6,6,2,0
2012,10,10,3,29,0,48,0,4,46,11,7,13,10450000,22750000,25.1,25.3,0.0,0.0,8,5,12,10,10,11,4,1,2,2,12,11,6,3,2
2012,5,20,0,1,1,3,1,25,33,1,12,14,18250000,4450000,27.7,27.6,0.0,0.0,4,2,10,13,12,10,0,4,0,1,14,5,8,3,0
2012,6,10,0,4,1,65,1,14,33,13,8,9,18800000,3900000,28.2,28.4,0.0,0.0,9,1,21,10,9,19,4,6,1,2,18,16,10,8,1
2012,6,16,6,5,1,35,1,7,33,53,5,8,19800000,5900000,27.2,27.1,0.0,0.0,8,5,20,4,4,20,0,2,1,1,11,7,5,4,1
2012,7,15,0,9,1,66,1,16,33,0,7,10,18450000,16550000,28.8,27.4,0.0,2.0,5,1,20,13,11,18,0,3,1,0,18,2,8,1,2
2012,9,2,0,21,1,22,1,2,33,23,7,10,11550000,3100000,29.3,27.7,0.0,0.0,7,3,22,18,16,22,3,2,0,0,9,6,5,1,1
2012,9,29,6,27,1,2,1,11,33,52,9,6,16200000,37100000,28.4,27.5,0.0,0.0,5,3,5,10,10,4,8,2,1,0,13,18,4,5,0
2012,11,3,6,34,1,67,1,4,33,11,10,9,15550000,65500000,28.5,25.1,0.0,2.0,4,7,18,15,14,17,0,1,1,0,8,10,6,5,2
2012,11,11,0,35,1,5,1,24,33,54,14,16,11050000,4750000,28.1,27.3,0.0,1.0,2,7,16,11,9,15,7,3,1,2,10,14,6,5,1
2012,5,20,0,1,18,12,20,4,47,11,13,11,5900000,7600000,25.6,26.5,0.0,0.0,3,7,11,17,16,11,3,1,3,2,8,12,3,3,0
2012,6,10,0,4,18,62,20,9,47,38,15,1,4150000,15250000,25.6,29.0,0.0,2.0,3,6,23,13,12,23,4,1,0,1,13,14,6,3,2
2012,7,29,0,13,18,35,20,23,2,12,15,11,4350000,21900000,27.8,27.9,0.0,0.0,1,3,16,13,12,16,7,2,2,3,11,13,7,3,0
2012,8,8,3,15,18,18,20,17,2,6,17,12,4350000,4400000,28.3,29.1,0.0,0.0,2,8,12,13,13,12,0,0,2,1,12,14,5,11,0
2012,8,11,6,16,18,23,20,1,2,17,18,8,4650000,16550000,27.5,27.9,0.0,1.0,9,8,17,14,14,17,4,7,0,1,17,13,8,4,2
2012,9,2,0,21,18,46,20,10,48,20,16,5,5000000,65050000,27.4,26.9,0.0,0.0,3,7,15,17,17,15,2,4,0,0,14,12,3,6,1
2012,9,5,3,22,18,35,20,18,48,3,15,2,4750000,17100000,27.3,27.8,0.0,0.0,11,5,17,17,17,15,2,7,1,2,20,15,5,9,0
2012,9,16,0,25,18,44,20,7,48,55,14,18,3800000,5050000,26.0,27.8,0.0,1.0,5,4,21,20,19,20,3,3,2,1,14,11,7,5,1
2012,10,10,3,29,18,65,20,3,48,33,12,1,4250000,26600000,27.0,27.5,0.0,0.0,3,3,19,14,13,17,6,5,2,0,18,15,8,4,2
2012,10,17,3,31,18,0,20,0,48,56,16,18,4500000,11750000,27.3,27.0,0.0,1.0,0,6,11,11,9,11,1,5,1,1,14,9,6,4,2
2012,11,18,0,36,18,13,20,26,48,49,16,12,4350000,3700000,27.1,25.8,0.0,0.0,7,4,14,7,7,14,3,2,1,1,11,9,6,2,1
2012,11,25,0,37,18,3,20,2,48,23,15,13,4900000,2900000,27.7,27.3,0.0,0.0,8,4,14,11,10,14,2,3,0,2,14,10,7,3,0
2012,6,17,0,5,2,51,2,4,34,11,6,15,20400000,5200000,25.7,23.7,0.0,0.0,6,3,15,13,13,13,3,4,2,0,22,16,10,8,1
2012,7,18,3,10,2,31,2,23,34,12,9,15,20100000,21000000,26.7,28.8,0.0,2.0,6,9,11,14,12,11,3,1,0,1,11,14,6,3,2
2012,7,26,4,12,2,17,2,17,15,6,10,17,21950000,4000000,25.1,29.7,0.0,0.0,3,5,19,14,13,16,4,3,0,0,16,14,6,7,0
2012,9,5,3,22,2,22,2,26,15,56,9,11,21000000,3700000,26.8,26.7,0.0,1.0,6,6,13,11,11,12,6,7,0,0,15,22,4,10,2
2012,9,16,0,25,2,17,2,16,15,0,12,3,18750000,13350000,27.7,28.3,0.0,1.0,6,4,17,14,14,17,3,5,1,0,18,7,8,1,0
2012,10,4,4,28,2,48,2,24,15,54,14,10,9750000,4250000,29.1,27.0,0.0,0.0,8,1,13,13,12,12,1,1,1,0,11,6,7,4,0
2012,10,21,0,32,2,0,2,10,15,20,15,4,16950000,72500000,27.9,26.5,0.0,0.0,6,7,16,23,21,16,1,1,1,1,10,14,7,10,1
2012,11,3,6,34,2,55,2,7,15,55,14,19,15150000,4600000,29.3,28.0,0.0,0.0,7,3,14,13,13,14,4,4,0,1,16,14,5,5,1
2012,11,18,0,36,2,11,2,0,15,56,9,18,16950000,12450000,28.0,26.8,0.0,0.0,7,3,21,24,24,19,3,2,0,4,9,11,4,6,0
2012,5,26,6,2,3,29,3,1,22,17,16,12,3300000,20600000,27.2,28.5,0.0,0.0,7,5,19,14,13,18,4,4,0,2,14,11,6,2,0
2012,6,17,0,5,3,68,3,16,22,0,13,3,3500000,17450000,26.2,27.7,0.0,0.0,5,8,14,8,7,14,3,2,2,0,17,10,5,1,1
2012,6,30,6,7,3,12,3,3,22,33,14,4,3750000,20900000,27.9,27.1,0.0,1.0,1,6,18,13,13,18,5,3,1,1,9,15,3,7,2
2012,8,5,0,14,3,23,3,4,22,11,16,14,3900000,11550000,26.2,25.5,0.0,0.0,8,4,12,15,12,12,4,4,2,1,18,11,6,4,1
2012,8,18,6,18,3,17,3,24,22,5,14,17,2500000,5350000,28.5,28.3,0.0,0.0,8,7,19,15,14,19,2,5,0,0,12,15,1,10,1
2012,8,29,3,20,3,48,3,7,22,55,12,20,3350000,4950000,27.0,25.4,0.0,2.0,7,7,16,14,14,15,2,6,1,1,15,10,3,4,1
2012,9,16,0,25,3,69,3,18,22,3,16,2,2850000,23250000,26.0,28.2,0.0,0.0,4,6,21,23,22,20,1,3,2,1,10,10,4,4,1
2012,10,21,0,32,3,22,3,17,22,6,12,13,3650000,4300000,27.0,29.0,0.0,0.0,3,2,23,11,10,23,0,4,4,1,11,13,4,4,0
2012,11,11,0,35,3,36,3,5,22,14,11,12,3550000,15950000,25.4,27.5,0.0,0.0,4,8,19,17,16,19,5,1,1,1,9,9,6,1,2
2012,12,2,0,38,3,5,3,14,22,57,13,17,3650000,3650000,25.5,27.9,0.0,0.0,5,5,17,13,13,17,0,2,4,1,15,10,7,6,1
2012,6,9,6,4,5,46,5,18,42,3,17,3,17000000,22250000,26.6,27.1,0.0,0.0,8,5,14,13,13,14,6,7,3,3,22,15,9,6,2
2012,6,17,0,5,5,0,5,9,42,38,19,1,16800000,23500000,26.7,28.7,0.0,0.0,3,5,16,17,17,13,4,6,1,1,17,13,7,5,0
2012,7,15,0,9,5,3,5,10,42,20,18,6,14200000,41250000,26.2,25.3,0.0,1.0,11,3,14,9,8,13,2,5,3,0,22,11,10,5,0
2012,7,26,4,12,5,52,5,24,42,5,14,19,11200000,6150000,26.1,28.0,0.0,0.0,9,2,12,13,13,12,0,3,1,3,25,9,9,3,2
2012,8,4,6,14,5,15,5,11,42,52,18,5,11250000,13500000,27.3,28.3,0.0,1.0,10,10,11,8,8,9,2,3,0,2,16,15,6,7,2
2012,9,1,6,21,5,31,5,16,42,0,17,3,16350000,14200000,25.9,26.2,0.0,0.0,5,10,13,13,12,13,5,3,1,1,12,18,4,10,0
2012,9,6,4,22,5,5,5,14,42,51,18,17,16200000,3450000,26.4,27.5,0.0,0.0,6,6,11,17,17,10,3,2,0,2,13,9,8,3,1
2012,9,16,0,25,5,66,5,23,49,12,19,9,16200000,24300000,27.8,26.8,0.0,1.0,5,4,17,15,13,16,3,3,2,3,11,16,4,5,2
2012,10,11,4,29,5,15,5,13,50,48,18,16,12050000,3700000,27.6,26.9,0.0,0.0,4,5,13,19,18,13,1,2,1,0,12,7,6,3,2
2012,10,20,6,32,5,5,5,1,50,17,18,9,13650000,10150000,27.9,28.5,0.0,0.0,2,9,14,14,13,13,4,0,1,2,5,14,3,3,1
2012,11,11,0,35,5,0,5,3,50,33,18,1,15150000,32250000,27.0,27.5,0.0,1.0,1,17,16,18,18,16,6,0,1,1,5,26,3,9,2
2012,5,27,0,2,6,46,6,14,14,13,11,9,15150000,3900000,26.2,27.8,0.0,0.0,3,6,17,13,11,17,4,4,2,1,12,22,5,11,0
2012,7,18,3,10,6,61,6,8,14,47,13,4,17250000,14150000,27.3,27.5,0.0,0.0,6,8,10,6,6,10,5,3,1,1,15,11,8,3,0
2012,8,11,6,16,6,3,6,25,14,58,14,19,10900000,3400000,25.9,25.3,0.0,2.0,10,4,13,20,19,12,2,3,1,1,13,11,6,5,0
2012,9,9,0,23,6,66,6,10,14,20,14,6,14950000,40500000,25.4,26.4,0.0,0.0,5,4,12,13,12,12,3,2,0,0,11,5,4,2,0
2012,9,12,3,24,6,46,6,5,14,14,15,11,57350000,20050000,25.2,24.1,0.0,0.0,3,5,14,19,18,13,5,4,1,2,16,15,7,6,1
2012,9,22,6,26,6,65,6,17,14,6,10,15,18450000,4050000,24.2,29.8,0.0,2.0,5,1,16,25,25,15,3,3,1,1,11,8,4,1,2
2012,10,25,4,33,6,45,6,2,14,23,10,12,62250000,3700000,24.3,25.4,0.0,0.0,2,5,25,12,12,22,3,2,1,2,11,13,5,8,0
2012,6,10,0,4,2,17,7,11,26,14,7,2,25000000,14200000,27.5,27.0,0.0,0.0,8,7,17,14,14,17,4,1,0,0,16,18,6,8,0
2012,7,19,4,10,2,45,7,24,26,43,3,17,30750000,5850000,27.8,27.7,0.0,0.0,6,5,21,14,13,19,2,4,0,0,11,13,4,6,1
2012,7,29,0,13,2,38,7,18,26,3,3,1,28000000,25350000,26.6,28.0,0.0,0.0,4,2,23,26,26,22,1,3,3,0,23,4,14,1,0
2012,8,12,0,16,2,46,7,0,26,42,3,17,30650000,13600000,27.1,27.2,0.0,0.0,10,6,13,20,20,13,1,2,3,1,14,10,6,4,1
2012,8,18,6,18,2,0,7,14,26,51,2,18,23400000,3300000,26.2,29.0,0.0,0.0,7,0,9,11,11,9,1,4,2,3,18,4,4,2,1
2012,8,29,3,20,2,31,7,23,26,12,2,11,32750000,22650000,27.3,28.5,0.0,1.0,4,7,18,13,13,17,5,4,1,2,9,16,4,5,0
2012,9,15,6,25,2,46,7,25,26,59,1,20,26500000,3400000,26.7,26.5,0.0,2.0,6,3,18,15,15,17,3,0,0,0,7,8,2,3,2
2012,10,6,6,28,2,58,7,8,26,47,1,7,30600000,13050000,27.5,25.6,0.0,0.0,7,1,11,12,11,10,2,4,1,3,22,6,11,3,1
2012,10,14,0,30,2,44,7,26,26,49,1,11,28350000,3850000,26.8,26.0,0.0,1.0,6,8,18,16,16,18,2,2,6,7,9,10,4,6,1
2012,10,17,3,31,2,31,7,16,26,0,1,3,26100000,12100000,28.1,27.6,0.0,0.0,11,5,13,20,20,13,1,4,2,4,18,5,8,1,0
2012,11,18,0,36,2,65,7,1,26,17,1,11,27750000,12600000,28.6,27.7,0.0,1.0,4,7,11,18,17,10,7,1,1,5,13,11,3,2,2
2012,12,2,0,38,2,67,7,9,26,60,1,6,8100000,6350000,24.4,23.6,0.0,0.0,5,3,14,13,13,13,1,3,4,0,14,12,7,5,2
2012,5,26,6,2,7,13,8,9,24,38,10,3,5000000,16900000,25.9,26.2,0.0,1.0,7,2,23,13,13,22,5,1,0,5,16,10,10,4,2
2012,6,10,0,4,7,61,8,25,24,28,20,16,4300000,4250000,26.5,28.1,0.0,0.0,2,4,15,16,16,13,4,4,1,1,8,17,1,13,1
2012,6,23,6,6,7,64,8,10,24,8,16,8,4450000,52000000,27.3,24.0,0.0,0.0,5,7,19,17,17,19,3,4,1,1,11,12,4,4,1
2012,7,1,0,7,7,65,8,4,24,11,13,17,5350000,65300000,26.5,26.8,0.0,0.0,7,3,15,7,5,14,4,2,3,1,11,12,6,6,0
2012,7,18,3,10,7,22,8,1,24,17,16,10,4700000,18550000,29.1,28.8,0.0,0.0,6,6,7,9,8,6,4,8,1,1,18,12,7,6,2
2012,8,4,6,14,7,31,8,7,24,28,15,20,4250000,3750000,29.5,26.2,0.0,0.0,4,4,23,13,13,20,2,2,2,2,9,12,5,2,1
2012,8,19,0,18,7,44,8,11,24,52,11,5,4150000,36900000,28.4,29.5,0.0,0.0,1,5,15,18,17,15,4,2,2,1,7,13,2,6,0
2012,8,29,3,20,7,16,8,0,24,42,14,17,4500000,14450000,29.0,26.4,0.0,0.0,7,6,18,6,6,17,7,2,2,3,14,22,8,10,1
2012,9,12,3,24,7,15,8,3,24,33,12,1,4600000,30850000,28.8,26.9,0.0,0.0,2,11,13,17,16,13,4,2,2,1,6,16,4,7,2
2012,9,29,6,27,7,22,8,18,24,3,13,2,4400000,23600000,28.8,27.5,0.0,0.0,6,1,18,8,8,18,2,4,2,1,19,9,9,5,0
2012,10,17,3,31,7,11,8,5,24,14,13,15,4250000,17450000,28.1,27.0,0.0,0.0,1,7,4,11,11,4,3,2,2,2,12,19,5,9,0
2012,11,4,0,34,7,17,8,24,24,54,15,16,4400000,4700000,29.3,26.8,0.0,0.0,8,3,15,18,18,15,3,7,4,3,19,7,7,2,2
2012,11,18,0,36,7,5,8,16,24,0,15,2,4500000,14200000,28.3,26.8,0.0,0.0,7,11,15,7,7,15,3,3,0,1,9,15,4,9,0
2012,12,2,0,38,7,17,8,26,24,49,15,12,4600000,3600000,29.0,26.6,0.0,0.0,2,11,21,12,11,20,5,1,3,2,7,11,4,3,0
2012,5,27,0,2,8,48,9,24,8,43,19,13,27500000,4600000,25.9,27.7,0.0,0.0,7,3,14,10,9,14,2,0,0,4,7,13,4,4,1
2012,7,18,3,10,8,0,9,9,0,38,6,2,30000000,20400000,24.7,27.0,0.0,0.0,7,4,18,16,16,15,0,6,3,0,14,10,3,5,2
2012,8,5,0,14,8,11,9,14,0,13,7,13,30500000,4250000,25.3,26.5,0.0,0.0,8,1,25,20,20,25,3,9,1,1,16,8,5,3,1
2012,9,23,0,26,8,57,9,1,0,17,5,9,63500000,20000000,25.9,27.5,0.0,0.0,6,2,18,20,19,18,0,7,0,0,15,3,5,3,1
2012,11,4,0,34,8,13,9,3,0,33,4,1,73000000,32250000,26.3,27.5,0.0,0.0,7,3,6,15,13,6,2,3,3,2,12,7,5,3,0
2012,11,18,0,36,8,48,9,2,0,23,4,13,72500000,3400000,26.5,25.2,0.0,0.0,3,4,25,14,14,24,1,7,1,2,24,4,9,0,1
2012,5,20,0,1,23,45,25,3,27,33,17,6,10600000,4700000,24.8,22.6,0.0,0.0,5,7,13,16,16,13,6,4,4,2,13,20,4,8,2
2012,7,11,3,7,23,13,25,8,27,47,18,7,23000000,16400000,28.1,26.3,0.0,1.0,9,5,10,24,24,9,3,4,0,2,15,10,5,3,2
2012,7,21,6,11,23,70,25,17,27,6,13,17,21850000,4950000,26.7,29.2,0.0,1.0,5,9,14,8,8,13,1,5,0,4,22,9,9,5,0
2012,8,8,3,15,23,62,25,25,27,58,11,19,25650000,4200000,28.1,26.4,0.0,0.0,3,3,12,5,5,12,4,3,0,0,16,12,5,4,0
2012,8,16,4,17,23,11,25,11,27,52,10,5,16200000,12500000,28.2,27.6,0.0,0.0,7,4,24,14,14,24,0,6,2,1,21,3,7,2,1
2012,9,2,0,21,23,3,25,18,27,3,12,1,22150000,25350000,28.9,28.1,0.0,0.0,7,3,16,12,10,16,3,8,1,4,21,9,6,5,1
2012,9,12,3,24,23,38,25,26,27,56,9,10,13900000,4150000,28.2,26.4,0.0,0.0,4,8,10,15,15,9,4,4,0,1,16,12,5,6,0
2012,9,30,0,27,23,53,25,14,27,51,8,17,24900000,4150000,27.9,27.5,0.0,0.0,4,11,16,11,9,15,8,1,1,3,10,17,7,4,1
2012,10,10,3,29,23,45,25,5,27,14,8,14,16650000,19200000,27.2,28.1,0.0,1.0,4,7,14,10,10,14,6,2,1,3,10,19,4,4,1
2012,10,27,6,33,23,0,25,9,27,24,8,5,28150000,11350000,28.0,27.7,0.0,0.0,6,2,17,13,13,17,3,2,3,4,16,7,10,4,1
2012,11,24,6,37,23,65,25,4,27,11,5,9,12950000,26500000,28.4,24.7,0.0,1.0,11,5,21,8,8,19,7,5,1,3,20,11,9,2,0
2012,7,19,4,10,9,17,10,0,21,42,18,19,5100000,8950000,26.4,25.6,0.0,1.0,3,7,18,12,12,18,8,3,1,3,17,22,8,8,0
2012,7,28,6,13,9,11,10,16,21,0,14,4,4850000,14950000,27.3,28.1,0.0,0.0,4,9,16,9,7,14,3,2,2,3,7,15,1,3,1
2012,8,5,0,14,9,48,10,3,21,33,12,3,4450000,29900000,26.9,27.1,0.0,0.0,12,2,16,7,7,16,2,3,2,1,21,4,8,1,2
2012,8,29,3,20,9,3,10,11,21,52,15,5,4600000,36700000,27.2,28.3,0.0,0.0,10,5,14,14,14,12,2,10,8,1,16,13,3,8,1
2012,9,30,0,27,9,3,10,10,51,20,16,5,4650000,60050000,26.9,26.4,0.0,0.0,5,2,12,9,9,11,0,4,7,0,13,12,9,7,0
2012,5,20,0,1,25,51,26,18,50,3,18,5,3050000,19550000,26.7,26.7,0.0,0.0,6,3,24,17,17,22,2,4,1,2,20,3,9,0,2
2012,7,22,0,11,25,68,26,3,50,33,9,3,2700000,30750000,26.0,27.8,0.0,1.0,3,4,10,12,12,9,4,4,5,1,13,19,4,10,2
2012,8,9,4,15,25,57,26,16,50,0,9,4,3600000,15300000,27.0,28.0,0.0,0.0,5,1,12,11,11,12,0,4,1,2,19,3,8,1,0
2012,8,15,3,17,25,71,26,24,50,5,11,18,3600000,4800000,27.5,27.7,0.0,1.0,4,9,13,16,16,13,2,2,2,0,9,10,4,3,2
2012,9,2,0,21,25,44,26,25,50,58,14,19,3650000,3550000,27.2,27.8,0.0,1.0,9,5,22,22,20,19,4,6,1,1,17,14,7,7,1
2012,9,16,0,25,25,54,26,8,50,47,10,5,3900000,11450000,26.6,25.0,0.0,0.0,3,8,7,17,15,7,3,1,0,1,6,17,2,7,0
2012,9,23,0,26,25,51,26,9,52,24,11,4,4000000,17500000,26.2,29.8,0.0,0.0,6,5,12,20,19,11,1,1,5,0,10,6,4,5,0
2012,10,10,3,29,25,49,26,2,52,23,15,9,3750000,3200000,26.3,26.9,0.0,1.0,2,9,18,16,16,17,3,4,3,0,11,17,3,4,1
2012,11,25,0,37,25,29,26,10,52,20,12,4,3950000,33950000,25.9,24.7,0.0,0.0,2,11,15,14,14,15,4,1,1,3,7,18,3,7,0
2012,6,6,3,3,22,35,24,16,6,0,11,7,4250000,17550000,28.1,27.5,0.0,0.0,5,4,9,17,15,9,5,2,1,0,7,19,3,9,2
2012,7,7,6,8,22,17,24,2,6,23,20,16,4000000,3550000,29.3,28.7,0.0,1.0,5,6,18,12,12,18,1,4,1,2,13,8,4,4,2
2012,8,29,3,20,22,46,24,1,53,17,18,9,3950000,16950000,25.6,27.9,0.0,1.0,3,8,19,18,17,18,2,1,1,1,11,16,4,8,2
2012,10,6,6,28,22,65,24,9,54,24,20,4,3650000,19150000,27.9,29.2,0.0,0.0,6,7,15,12,11,14,4,6,3,0,16,13,4,5,2
2012,10,13,6,30,22,29,24,11,54,52,20,6,3750000,14700000,26.4,26.3,0.0,1.0,5,5,25,11,10,25,3,5,1,1,24,12,9,5,1
2012,10,21,0,32,22,3,24,14,54,57,20,17,2600000,3750000,23.9,27.7,0.0,0.0,5,3,22,12,12,21,1,4,1,1,12,11,4,8,2
2012,11,4,0,34,26,54,24,23,53,12,20,8,3350000,25150000,27.5,28.2,0.0,0.0,5,1,15,19,17,15,2,4,2,2,18,8,12,3,2
2012,11,10,6,35,27,55,24,4,53,11,20,9,3750000,65500000,26.2,24.8,0.0,1.0,6,6,18,15,15,17,3,3,1,0,12,13,4,7,1
2012,12,2,0,38,22,0,24,24,53,54,19,16,3150000,4300000,26.3,27.0,0.0,0.0,4,6,18,13,12,17,3,1,3,5,9,14,4,6,2
2012,5,27,0,2,1,23,13,23,10,12,5,17,19500000,18550000,26.6,27.7,0.0,0.0,3,3,14,8,7,12,4,2,0,2,14,6,8,2,1
2012,6,6,3,3,1,5,13,24,10,43,3,18,20000000,3450000,26.4,25.3,0.0,0.0,2,9,15,12,12,14,5,3,4,1,11,14,7,4,0
2012,8,9,4,15,1,35,13,13,10,24,1,14,22400000,4050000,27.5,27.0,0.0,0.0,9,6,11,21,20,11,5,2,0,1,12,15,5,6,1
2012,8,12,0,16,1,16,13,9,10,38,1,2,22350000,17750000,27.9,27.6,0.0,0.0,1,4,18,13,12,17,3,6,5,1,14,17,3,9,1
2012,9,9,0,23,1,0,13,0,10,42,2,17,22600000,12550000,28.1,26.5,0.0,0.0,3,4,15,11,9,14,1,4,0,3,12,12,5,5,1
2012,9,12,3,24,1,31,13,10,10,20,2,6,20100000,65500000,28.4,25.2,0.0,0.0,4,4,13,7,6,12,1,2,0,1,4,7,1,5,1
2012,9,23,0,26,1,13,13,16,10,0,2,3,20600000,15100000,28.5,27.7,0.0,0.0,1,4,12,14,13,12,3,3,1,1,11,12,5,5,0
2012,10,14,0,30,1,69,13,14,10,57,2,17,15850000,3850000,28.0,28.5,0.0,1.0,6,5,20,12,12,20,4,2,2,3,13,14,7,8,1
2012,10,21,0,32,1,15,13,3,10,33,2,1,22600000,28600000,28.1,27.8,0.0,0.0,5,4,13,10,10,11,1,7,3,4,19,9,6,5,1
2012,10,31,3,33,1,31,13,5,10,14,2,14,23100000,18450000,28.0,29.0,0.0,1.0,17,2,2,5,5,2,0,9,2,2,36,7,11,5,0
2012,5,19,6,1,13,2,15,5,16,44,9,7,4000000,24000000,26.6,27.6,0.0,0.0,10,4,17,23,21,17,0,4,0,6,20,4,8,1,0
2012,6,24,0,6,13,5,15,11,16,14,14,9,5150000,39650000,27.2,28.5,0.0,2.0,6,4,16,9,9,16,1,4,0,0,26,6,14,2,2
2012,7,8,0,8,13,3,15,23,16,12,11,19,4450000,10900000,27.5,25.4,0.0,0.0,13,4,15,14,13,14,5,4,0,3,20,11,10,2,0
2012,7,29,0,13,13,48,15,25,16,58,12,20,4400000,3950000,27.9,26.4,0.0,0.0,11,4,21,14,12,21,3,2,1,0,11,6,2,2,0
2012,8,8,3,15,13,36,15,9,16,38,15,2,4350000,17750000,26.7,27.6,0.0,0.0,5,1,21,16,16,21,4,3,3,1,16,11,10,5,2
2012,8,11,6,16,13,60,15,7,16,28,16,20,4400000,4600000,27.4,24.2,0.0,0.0,5,3,13,16,14,13,4,4,4,0,20,8,12,4,2
2012,8,26,0,19,13,31,15,2,55,23,19,12,4350000,3950000,27.6,26.2,0.0,0.0,4,7,18,13,13,16,5,1,0,4,8,13,5,4,0
2012,9,23,0,26,13,0,15,13,55,48,17,16,3500000,4500000,26.7,27.2,0.0,0.0,7,3,17,13,12,17,5,1,0,3,21,12,12,4,1
2012,10,11,4,29,13,51,15,16,56,0,17,3,4400000,11200000,27.8,26.0,0.0,1.0,10,6,14,12,11,14,2,5,0,0,19,9,9,6,2
2012,11,18,0,36,13,17,15,8,56,47,17,5,3650000,11800000,27.9,26.4,0.0,0.0,12,6,16,10,10,16,0,8,1,1,27,6,12,2,1
2012,7,15,0,9,14,57,16,4,15,11,5,13,12250000,17400000,27.3,26.4,0.0,0.0,4,10,9,17,16,9,1,4,3,2,16,13,10,5,0
2012,7,28,6,13,14,16,16,9,57,38,5,2,13150000,15600000,28.7,27.1,0.0,0.0,9,5,11,15,15,10,1,5,3,3,15,11,5,2,0
2012,8,8,3,15,14,17,16,2,57,23,5,13,15000000,3700000,28.7,25.9,0.0,0.0,8,4,17,9,9,17,2,2,3,3,11,7,6,3,0
2012,8,12,0,16,14,31,16,26,57,56,5,10,14200000,3550000,27.7,26.9,0.0,1.0,7,2,9,18,18,9,3,5,7,0,20,10,9,6,1
2012,8,26,0,19,14,0,16,16,57,0,5,4,37200000,15100000,28.6,27.6,0.0,1.0,10,6,19,20,19,19,3,7,1,3,25,9,9,2,2
2012,9,9,0,23,14,23,16,3,57,33,5,1,13700000,32750000,26.3,27.4,0.0,1.0,4,2,19,14,14,17,1,0,2,0,6,5,4,1,2
2012,9,16,0,25,14,13,16,14,57,51,6,17,35350000,3850000,26.8,27.1,0.0,2.0,2,3,16,14,13,16,2,4,1,0,16,6,6,2,0
2012,10,10,3,29,14,11,16,18,57,3,6,2,13450000,15150000,26.4,25.9,0.0,0.0,3,5,14,16,16,14,2,5,4,2,12,10,4,6,1
2012,11,18,0,36,14,57,16,23,57,12,7,6,37350000,27400000,28.4,29.1,0.0,1.0,5,2,22,12,12,21,0,4,2,1,15,13,7,9,2
2012,11,25,0,37,14,48,16,17,58,6,8,16,36350000,4600000,27.7,29.0,0.0,1.0,5,3,15,12,11,13,0,5,4,1,13,7,4,3,2
2012,6,23,6,6,15,11,17,1,40,17,1,2,24000000,19550000,27.3,28.5,0.0,1.0,6,3,15,14,14,15,3,2,3,1,7,9,4,4,2
2012,7,25,3,12,15,57,17,8,40,47,2,8,15850000,17000000,27.6,27.8,0.0,0.0,9,4,15,11,11,15,3,1,2,2,18,11,6,4,1
2012,8,5,0,14,15,49,17,23,40,12,2,9,11000000,21900000,27.4,27.9,0.0,0.0,7,7,10,12,10,8,5,3,1,0,17,21,6,9,0
2012,8,16,4,17,15,15,17,13,40,24,3,15,9250000,4750000,27.5,26.4,0.0,1.0,6,4,16,14,13,15,1,3,0,0,17,6,8,2,0
2012,8,25,6,19,15,5,17,3,40,33,3,2,16750000,32750000,27.0,27.3,0.0,0.0,5,2,15,10,9,14,6,3,2,0,9,12,3,2,2
